lat,lon,population
-34.67137,-58.40904,41155
-27.37796,-54.74505,5467
-35.12389,-58.8921,1660
-32.69104,-58.88842,7992
-31.79514,-58.31509,2334
-34.88982,-58.56761,27746
-28.00431,-55.60935,1234
-34.47513,-58.75367,41390
-34.42603,-58.57962,31106
-37.3287,-59.1369,115877
-28.41265,-59.26,3067
-31.80231,-59.93557,1333
-34.76881,-59.68683,9609
-31.23955,-59.21753,2901
-34.68161,-58.34639,60752
-35.0249,-58.42409,90021
-26.61667,-54.13333,38247
-28.55104,-56.04125,22634
-34.60306,-58.54074,37267
-27.14147,-55.40945,5447
-36.54059,-56.69294,15213
-28.26572,-58.12053,8330
-27.51871,-54.72859,2273
-27.9349,-55.40742,1687
-28.98984,-59.10076,14056
-30.94432,-59.78832,18410
-37.83438,-57.50749,16629
-32.17387,-58.78526,1254
-30.90069,-57.93194,2059
-27.36924,-55.58167,7127
-31.62494,-58.50517,11626
-33.67918,-59.66633,47452
-26.6218,-54.10902,23736
-35.43922,-58.80741,21794
-27.99833,-57.58735,7396
-27.50766,-58.55625,15347
-28.13442,-58.76685,47626
-34.68107,-58.56379,105274
-32.44569,-58.43541,1473
-30.38546,-58.75025,11137
-27.76916,-55.78033,6452
-30.58072,-59.92962,15606
-27.87398,-55.13485,12859
-34.46971,-58.52111,45190
-27.25865,-55.53897,11378
-30.68979,-59.39881,1307
-26.24399,-58.62962,4384
-27.37137,-58.51112,4429
-36.35419,-56.72568,11174
-27.74706,-55.89639,3350
-36.69733,-56.68293,6966
-34.66267,-58.69819,37745
-34.25083,-59.46944,22909
-26.05993,-53.73578,3700
-34.44738,-59.44442,13941
-35.63884,-59.77938,30378
-28.25504,-58.62386,18349
-26.97088,-55.05067,3374
-32.30073,-59.13928,13807
-35.40058,-59.33483,12273
-27.58191,-58.74497,3668
-25.36097,-58.27731,3566
-34.58333,-58.38333,38635
-27.46363,-58.98665,290793
-34.72589,-58.39663,81465
-29.15,-59.65,90184
-36.77441,-59.08829,14793
-34.72065,-58.25454,262379
-31.53328,-58.015,1541
-27.51083,-58.94179,8455
-27.37382,-59.08927,9767
-26.8089,-55.02147,17491
-26.46937,-54.70736,8557
-26.42734,-54.68296,2714
-25.91958,-54.58229,6143
-26.98762,-55.16569,1294
-25.59912,-54.57355,32038
-33.75305,-59.17762,4477
-26.02267,-54.61356,15579
-26.1872,-54.59174,1217
-26.92739,-58.50917,1832
-30.22009,-59.38978,3973
-32.3448,-58.44268,1301
-26.14199,-59.59595,4987
-27.00213,-59.84476,12231
-27.39184,-55.92379,305874
-34.74947,-58.70158,33515
-25.73271,-59.10989,19124
-37.11108,-56.86523,39218
-34.45867,-58.91398,81120
-36.00418,-58.14107,3594
-31.18592,-59.95181,1714
-27.66628,-55.21352,2256
-29.34077,-58.60826,5685
-28.75115,-58.6549,2058
-29.71251,-57.08771,43805
-27.31738,-58.57264,5818
-27.72199,-54.91486,5970
-26.04982,-59.93728,11588
-26.70039,-59.12331,1747
-25.56461,-59.3378,5324
-27.94127,-57.90102,1672
-34.49113,-59.07531,5014
-27.48683,-55.11994,56528
-28.84081,-58.83019,2671
-27.75215,-57.622,7573
-35.27333,-59.77555,5206
-32.39375,-59.78955,43195
-38.5545,-58.73961,73557
-35.00587,-59.27828,16649
-34.55622,-58.70739,26844
-34.65118,-58.62205,99066
-34.7296,-58.35421,85060
-30.2518,-57.63537,24671
-26.56849,-54.7579,22229
-27.71202,-55.15743,2233
-30.61798,-57.96705,6088
-38.27161,-57.8389,34380
-34.66536,-58.72744,268961
-34.65072,-59.43143,63284
-29.18416,-58.07519,30649
-28.04532,-58.22835,9012
-34.93702,-58.61921,14278
-27.42265,-55.37659,1135
-34.64239,-58.59212,37745
-29.37683,-58.19227,2015
-27.25902,-58.97157,5547
-36.57429,-56.6939,83016
-38.00042,-57.5562,593337
-36.72881,-56.68265,25520
-35.87458,-57.8973,5515
-29.34835,-59.96935,7026
-27.20573,-59.28709,4994
-35.07997,-57.51368,15338
-32.17254,-59.4006,5806
-34.5664,-59.11478,97363
-32.38436,-59.53086,4466
-34.50316,-58.70596,53354
-27.557,-55.076,3616
-30.59017,-58.46865,1214
-31.17038,-58.18569,3414
-28.1026,-59.97771,1021
-27.76835,-57.2753,2856
-27.33177,-55.52499,1201
-34.7574,-58.40279,111897
-27.73767,-57.91981,1415
-35.18537,-59.09788,35719
-38.16338,-58.78185,14215
-34.04473,-59.19619,13871
-30.04328,-57.82175,1438
-27.60376,-55.32365,27287
-27.12894,-59.37546,2995
-28.35436,-59.25884,11811
-36.48834,-56.70497,3550
-26.61802,-59.80135,4244
-36.01427,-59.09986,25075
-33.03511,-58.99982,6200
-34.92126,-57.95442,195443
-30.74179,-59.64517,24716
-27.16011,-59.38644,1448
-34.70757,-58.39132,212252
-27.03751,-58.70498,10067
-25.22183,-58.12066,2115
-26.49545,-59.68118,1594
-27.10554,-59.44603,3948
-26.83607,-59.06211,3816
-29.17625,-56.64262,8591
-31.26909,-58.10892,1852
-30.41934,-57.85598,1487
-27.04346,-55.22698,24905
-27.58504,-56.68707,168419
-27.26915,-58.24249,7902
-27.42589,-57.33826,4115
-34.7,-58.58745,131981
-25.2144,-59.8582,8687
-34.5904,-58.62904,60000
-27.092,-55.286,1638
-32.43401,-58.63177,1587
-26.48983,-58.31172,2333
-27.56606,-58.25935,1166
-31.51212,-59.83537,4413
-27.52323,-55.16077,4530
-33.00777,-58.51836,78676
-33.14091,-59.31257,33120
-29.13995,-59.26343,70245
-27.19057,-55.46927,6315
-32.54548,-59.3566,2264
-28.91161,-58.93594,3529
-28.05,-56.03333,28756
-26.93243,-58.65919,3513
-34.45256,-58.64312,43287
-36.40809,-56.94336,2445
-37.00196,-57.13584,21461
-26.53643,-59.34138,31758
-36.64168,-57.79213,1647
-32.72039,-59.39587,4150
-36.52086,-57.32494,2190
-31.52341,-58.4058,2982
-35.76842,-58.49444,19056
-27.42611,-55.16916,1431
-27.36003,-55.23133,1065
-27.48315,-55.82924,28814
-26.82116,-54.95774,8259
-28.17208,-55.65406,1152
-26.18489,-58.17313,222226
-27.42039,-59.03731,26745
-27.63335,-55.08372,1979
-29.10339,-58.34124,1947
-30.95619,-58.7797,16333
-30.99114,-57.91789,13789
-34.8544,-58.52474,115021
-27.91202,-55.80868,2819
-30.01476,-59.5289,26399
-34.86074,-57.91238,63978
-27.29662,-54.19811,19571
-34.61771,-58.60153,59031
-26.40453,-54.61847,54189
-26.30896,-59.37226,12780
-26.71377,-54.81482,3285
-27.01998,-54.68462,14544
-27.69946,-55.25207,3079
-34.49459,-58.62729,71356
-35.0722,-58.28833,4814
-31.98629,-58.96163,1925
-36.31539,-57.67546,30372
-29.79145,-58.0499,36390
-28.83611,-59.00599,1768
-27.53022,-59.57346,1650
-27.46784,-58.8344,346334
-37.44652,-57.72939,7575
-31.04686,-59.08404,1464
-31.39195,-58.01706,145210
-32.48463,-58.23217,67895
-27.98225,-55.5208,6933
-28.3932,-57.88679,4800
-38.11055,-57.84125,6991
-25.3354,-59.6825,5655
-26.69831,-59.63029,4093
-26.23728,-54.6029,3202
-26.93166,-59.51882,4570
-32.67144,-58.32538,1620
-27.33026,-58.94579,3584
-27.4737,-54.52416,8407
-32.22312,-58.14426,58219
-34.57365,-58.44924,57000
-25.28627,-57.72168,15000
-26.58016,-59.63006,1055
-37.3128,-59.98517,3453
-28.95525,-58.5718,2337
-35.57681,-58.01215,39947
-27.65503,-59.86291,2538
-30.75482,-57.98196,30655
-27.51377,-55.60895,1153
-27.63363,-55.49746,5323
-33.49911,-58.80015,1405
-36.09092,-57.80748,7935
-34.65142,-58.64074,107786
-32.465,-58.47742,2109
-34.3766,-59.82272,15900
-26.60587,-54.78093,3287
-26.80247,-59.55724,2123
-34.1713,-59.79146,14887
-26.92936,-55.05773,5860
-34.29169,-59.10126,11191
-35.05379,-58.76205,41801
-34.86398,-58.50242,14323
-27.4617,-55.7449,11039
-27.33271,-55.05651,9228
-27.4549,-55.02122,10088
-27.2077,-54.97977,9245
-34.16327,-58.95919,86860
-37.88876,-57.60563,5241
-36.38029,-59.50215,3903
-34.82584,-58.39502,98859
-34.61315,-58.37723,2891082
-35.16799,-58.23742,24487
-31.34358,-59.44652,7977
-29.81708,-57.42974,1063
-27.48347,-55.47784,2173
-34.63333,-58.41667,48231
-26.25543,-53.64682,10889
-34.8715,-57.88328,88470
-34.76531,-58.21278,180523
-37.67188,-59.80653,15777
-34.5651,-58.69034,79737
-34.5627,-58.45829,138942
-32.37213,-58.87858,10597
-27.88539,-59.28245,3652
-27.48132,-58.93925,50823
-34.64966,-58.38341,77474
-33.81199,-59.50467,35389
-34.74563,-58.39365,61072
-37.84638,-58.25549,44409
-36.77803,-59.85848,64884
-28.06067,-55.67709,4382
-37.15276,-58.48838,18916
-29.11761,-59.65834,23341
-27.69748,-55.40376,2142
-27.09571,-54.89344,14608
-27.91421,-55.75355,30278
-29.09689,-56.55038,7917
-27.50825,-55.40258,1022
-32.62317,-58.70512,1127
-27.56942,-54.68383,6652
-31.55,-68.73333,4038
-38.90056,-70.06674,31534
-23.64281,-64.47162,7732
-26.81298,-65.29543,50783
-51.53642,-72.33786,6650
-36.22643,-64.23388,2902
-33.17166,-62.76931,1549
-38.73425,-68.17115,2857
-28.75964,-68.20692,2834
-34.34141,-64.92068,2525
-31.64757,-60.37516,1566
-30.39546,-64.12232,1161
-30.21522,-61.87634,2945
-31.74484,-68.31435,6332
-32.18941,-64.4792,1922
-39.09631,-67.08374,31209
-33.20105,-63.86234,1467
-31.4933,-68.53838,19092
-29.50281,-63.69497,5832
-32.43289,-63.24811,25961
-33.31129,-61.05515,2789
-28.62231,-61.62725,6022
-30.10836,-68.70321,1580
-31.9831,-68.42499,11187
-32.40751,-63.24016,92453
-39.91748,-62.61888,5987
-31.94714,-65.05213,2535
-40.76173,-71.64631,7526
-38.17172,-63.23553,1824
-31.62467,-68.31407,1938
-34.83826,-64.58686,5155
-31.0503,-64.49678,4679
-32.66589,-66.4508,196
-30.70458,-64.06927,10761
-29.14175,-62.65455,3605
-31.97828,-64.55627,5888
-31.94504,-65.19025,28009
-30.85524,-64.98496,7303
-29.90651,-63.7226,6035
-30.81667,-63.71667,7110
-31.45328,-68.40392,6103
-31.55416,-63.53562,17496
-32.17628,-64.45694,2829
-31.70642,-65.01864,4707
-33.22795,-60.32994,44271
-31.32212,-62.81399,1585
-33.32522,-62.03722,5639
-31.4183,-64.49008,69451
-34.00406,-61.60685,9328
-29.28636,-67.02067,2165
-27.28567,-60.41579,12029
-34.83011,-67.92287,3531
-28.49644,-63.81733,2683
-32.16274,-63.89237,2081
-27.57679,-60.71114,43511
-31.29368,-64.2977,21683
-40.81519,-63.0004,48940
-33.91823,-64.39066,8994
-36.21654,-65.43709,6565
-32.61841,-60.15478,25139
-33.74614,-63.09737,1598
-31.86819,-60.00755,8939
-29.45986,-60.21315,19797
-33.74585,-61.96711,72340
-51.5839,-72.21382,4686
-37.77491,-67.71354,10215
-35.43247,-60.17156,23814
-34.58377,-68.54471,2087
-34.49791,-61.54231,9595
-24.69618,-65.40991,7324
-31.11205,-64.48114,5486
-40.67989,-66.16283,3596
-54.81084,-68.31591,56825
-23.55619,-64.39776,3588
-36.50701,-63.86207,1200
-31.23717,-64.31176,15369
-35.15378,-65.94619,2341
-30.86824,-61.34805,5379
-33.03175,-63.50667,4747
-33.36926,-69.14781,16893
-33.58125,-69.01537,38367
-43.0858,-71.46386,6395
-36.45912,-62.86243,8405
-26.34067,-60.43207,24747
-38.37694,-60.27563,52199
-35.1956,-62.77423,2993
-35.97334,-62.73275,39975
-35.69833,-64.13329,3426
-43.24895,-65.30505,97915
-26.23136,-65.28093,6658
-32.58472,-61.16762,9587
-29.23269,-61.76869,16448
-38.10128,-62.22295,7508
-31.55378,-64.00742,3046
-22.28037,-64.69892,1096
-36.6739,-64.37979,17151
-32.28752,-63.3549,2383
-27.02687,-62.70643,3868
-28.06556,-67.56437,13617
-32.73125,-65.29138,5478
-23.57817,-65.39516,5640
-32.69328,-63.43646,1895
-27.49362,-64.85972,27838
-36.26396,-65.51035,1549
-22.51682,-63.8056,60819
-36.35624,-60.02511,9408
-32.23751,-63.97983,5184
-26.7333,-65.26146,48459
-26.85195,-65.71069,4028
-25.61557,-63.26708,8470
-23.39858,-66.36753,1140
-27.93195,-63.43021,6087
-30.94478,-61.5597,18757
-29.38243,-63.47683,4812
-30.53448,-61.96047,7172
-40.18583,-62.62031,2117
-27.2629,-65.35792,7939
-28.26149,-66.22428,1241
-41.60546,-65.35702,6978
-38.13807,-61.79518,1819
-40.58575,-67.75725,1690
-30.63955,-65.38697,2291
-34.47156,-63.53822,2670
-39.01412,-68.43281,9534
-31.95647,-60.12784,3646
-30.1604,-63.59245,2042
-28.17471,-66.21604,2946
-31.70349,-62.48346,2316
-31.76672,-61.82872,5521
-45.58687,-69.06894,8292
-31.66274,-60.7653,59072
-31.38597,-63.4196,2358
-27.80047,-64.26285,252192
-22.25124,-64.96549,1288
-27.83154,-61.13601,9040
-24.45078,-65.95183,2000
-31.15353,-63.39938,6788
-32.3428,-65.20506,4489
-32.06439,-64.53961,9504
-36.61617,-64.28991,102860
-31.42066,-60.33339,5693
-23.39432,-64.42509,17785
-26.69456,-66.04805,16545
-22.15326,-62.80933,1475
-34.51886,-63.94404,4059
-31.54055,-68.49794,62697
-36.2302,-66.93897,2493
-31.64881,-60.70868,391164
-33.17622,-63.28288,2179
-24.30957,-64.66135,4883
-24.1928,-65.29342,257970
-33.02887,-68.59729,10199
-23.13705,-64.32426,86867
-34.61531,-68.33238,118009
-27.95386,-65.16651,1715
-24.23127,-64.86614,58430
-33.33425,-60.2108,134217
-26.81601,-65.21051,548866
-40.15789,-71.35337,23519
-33.08338,-68.47312,82549
-31.43963,-68.5205,29789
-30.78339,-64.64083,3355
-33.2914,-66.32467,169947
-24.73623,-65.48727,31589
-30.78991,-60.59276,21809
-31.53726,-68.52568,109123
-31.60426,-60.56761,13996
-30.35628,-63.95038,5727
-30.24162,-68.74662,13810
-28.38756,-65.70087,12700
-26.802,-66.067,3923
-31.89706,-61.85993,16873
-28.45775,-65.72498,31972
-30.35905,-61.91678,8691
-32.60029,-66.12713,3295
-29.7883,-63.94411,2067
-31.42497,-62.08404,59062
-28.46957,-65.78524,159139
-30.31038,-61.23492,14286
-36.23071,-61.1157,31618
-31.72864,-61.09192,10465
-33.77464,-69.04299,13678
-31.1764,-65.10248,1215
-25.89317,-65.92906,3051
-27.28672,-60.71293,11101
-31.78283,-60.43949,6771
-33.49791,-64.31481,2882
-40.73193,-64.94769,16966
-24.22131,-66.32025,4000
-32.21355,-62.63133,1240
-28.01009,-65.70874,4290
-30.63464,-67.4679,5682
-31.97681,-64.374,2870
-27.51908,-60.39409,2223
-33.38452,-64.72274,7238
-34.72409,-68.22778,4505
-34.29175,-60.2545,34034
-24.80645,-65.41999,520683
-31.13789,-64.29277,6411
-31.31842,-65.09003,1205
-36.75151,-62.95913,8456
-31.315,-64.312,2099
-26.67573,-61.81383,2777
-31.66344,-63.04791,2791
-34.26237,-62.71128,18361
-24.98583,-65.5784,26086
-25.79856,-64.97386,29336
-32.94682,-60.63932,948312
-32.89846,-60.90681,12468
-34.19774,-60.7337,22106
-33.12044,-68.59516,1735
-32.99487,-68.68597,18574
-30.21014,-69.13262,3958
-33.19097,-68.4622,34830
-32.17675,-64.11295,53389
-31.6501,-63.91165,22171
-31.3339,-63.61856,11574
-25.31433,-64.91038,1900
-44.17905,-71.36847,1386
-45.68618,-70.25664,2939
-53.78773,-67.70975,52681
-51.6253,-69.25229,95796
-33.13044,-64.35272,157010
-38.99081,-64.09574,16132
-31.1697,-64.3175,16632
-31.8364,-68.35822,1512
-31.49076,-60.73299,12798
-29.28184,-65.06096,14204
-35.03821,-64.24631,8172
-34.84013,-67.76261,4004
-43.30031,-65.10564,26335
-35.06777,-64.68422,3699
-33.48508,-60.00629,29964
-31.25285,-61.49078,88713
-45.92462,-67.55424,6208
-26.8708,-60.21537,32083
-28.78589,-65.11095,1275
-35.29238,-61.40573,1853
-27.64615,-62.41655,10959
-30.21417,-64.49937,4534
-36.05483,-63.56594,4075
-38.8805,-62.07503,64244
-50.01922,-68.52378,5390
-49.30696,-67.7298,6143
-42.76848,-65.03827,64555
-47.75131,-65.89674,16747
-27.22761,-66.93282,1158
-37.5481,-62.76834,5383
-22.04897,-63.69075,25328
-26.79095,-60.44132,81879
-24.89755,-60.32391,3948
-32.02127,-62.91931,5429
-31.01409,-62.06204,4624
-28.39528,-66.21829,3200
-31.68333,-68.58333,40969
-38.96667,-68.23333,52291
-38.93012,-69.20778,12273
-31.30077,-63.75849,1170
-41.12288,-70.72152,1467
-31.68129,-63.8824,18455
-37.60255,-62.40836,15905
-40.04848,-70.07502,3372
-39.51614,-69.28765,3222
-46.79942,-67.95785,25194
-23.31644,-64.21826,28017
-46.5905,-70.92574,7812
-33.89101,-60.57462,91399
-33.7702,-60.09376,5137
-32.99835,-60.76791,24436
-33.0749,-68.8884,19321
-36.26725,-63.16518,6213
-35.81081,-61.89897,36507
-39.50149,-62.68011,11114
-43.86439,-69.04659,1087
-32.74683,-63.34162,1072
-33.12458,-63.04022,2567
-35.14676,-64.50231,3675
-31.73271,-60.52897,247139
-26.23002,-61.83774,4393
-26.50353,-61.17654,8176
-24.25798,-65.21358,48199
-27.33493,-67.75498,1077
-23.97771,-64.30311,5318
-31.82462,-60.51633,2548
-32.84114,-62.86595,2328
-31.9134,-63.68214,14551
-32.03823,-63.57063,12890
-36.89384,-60.32319,89721
-30.78119,-63.41012,1911
-35.44394,-60.88463,42098
-31.6692,-68.39013,5444
-25.45975,-63.77892,1406
-41.85029,-70.90194,565
-31.79723,-65.00256,2408
-32.36604,-62.30723,4508
-38.95078,-68.0592,231198
-22.50982,-65.10257,1142
-32.91656,-65.37535,3157
-26.72992,-60.61737,3056
-28.31539,-66.14787,1116
-30.71066,-62.00714,20558
-32.5948,-62.83455,3245
-31.51821,-60.6784,6737
-27.16825,-65.49892,23771
-33.20424,-62.60052,6920
-38.9825,-61.29472,7844
-31.34136,-63.94535,13458
-34.59258,-67.87606,3617
-32.91649,-62.4564,5497
-25.43935,-66.29412,1262
-23.26094,-63.74038,1410
-30.91508,-62.67504,1979
-28.59924,-65.90366,1763
-40.50704,-67.26062,1101
-31.72945,-65.00501,6855
-36.8537,-63.68857,2385
-25.49711,-64.97106,34601
-32.34288,-65.01396,11159
-32.88946,-68.84582,114893
-31.26406,-64.30913,4204
-38.82923,-62.69348,5998
-27.52515,-67.5894,1019
-35.07004,-60.40748,1461
-39.26085,-62.6154,6162
-34.48198,-64.17194,1714
-30.99391,-62.82537,1765
-34.01224,-61.91436,3767
-38.76272,-70.03731,2225
-32.6978,-62.10672,24226
-41.24912,-68.70321,2926
-31.38194,-64.05545,8628
-35.47791,-69.58521,27355
-31.46737,-64.35903,9364
-39.06424,-67.30564,2658
-23.62454,-65.40913,2470
-26.92617,-60.04852,28070
-37.13698,-63.66674,5493
-31.64772,-63.34505,7034
-32.36674,-65.93642,1896
-27.93003,-65.87153,1908
-28.98507,-63.4504,2032
-32.98472,-62.02199,2804
-40.84402,-68.08718,4214
-28.46293,-62.11024,3212
-26.40706,-61.41284,6610
-32.32003,-64.27859,2720
-30.92548,-64.50251,1035
-23.60988,-62.59542,1385
-31.95271,-68.65423,5674
-46.54892,-71.6312,4655
-28.04501,-65.49764,5609
-36.46641,-63.62362,1672
-27.71257,-67.13551,3004
-38.07309,-70.61445,4323
-34.86819,-61.52929,32773
-23.81305,-64.79353,49267
-32.65828,-62.29773,9971
-25.46744,-65.56691,2172
-33.05353,-65.62254,6663
-27.11054,-60.58785,4505
-31.8704,-62.71968,18631
-31.80251,-62.61669,1017
-32.47547,-61.57737,12793
-32.69898,-63.70473,4615
-32.68478,-61.51637,11317
-36.98897,-70.74952,1312
-26.67244,-66.05892,1256
-24.70818,-60.59239,10354
-24.72762,-64.19335,13322
-38.52447,-70.36516,4673
-31.83158,-63.45061,1541
-33.09386,-64.28824,5282
-46.54131,-68.93227,24728
-30.32207,-69.20465,1242
-27.08819,-61.08217,26955
-33.28057,-63.97608,2116
-29.41328,-66.85637,178872
-22.10448,-65.59646,14751
-27.54759,-67.00563,1073
-30.8928,-63.2546,2770
-37.54423,-60.80103,9320
-32.09934,-63.03182,2376
-33.4617,-67.55228,9559
-30.89226,-62.99883,3021
-28.15441,-65.65944,2088
-24.96688,-65.48909,10704
-24.31391,-64.96651,3812
-35.67383,-64.94017,1389
-39.42515,-65.70215,9282
-24.25573,-61.24451,2744
-31.3067,-60.6606,12250
-31.77569,-63.80038,7854
-31.00865,-64.26789,2406
-42.06684,-71.60384,4046
-31.40644,-62.63327,3503
-31.09321,-64.48448,15112
-33.34672,-67.91713,3533
-30.98225,-64.49074,7235
-33.73385,-69.11988,9563
-27.76927,-65.58711,7066
-27.17775,-60.63038,3625
-33.95357,-62.97738,1140
-33.42012,-63.2975,11490
-31.34582,-64.33849,24796
-24.60477,-65.38181,3572
-34.12688,-63.39083,19908
-33.15481,-62.85741,5492
-33.86056,-65.18224,9680
-32.88344,-62.67965,7406
-39.94931,-71.07543,10592
-34.59391,-60.94644,87509
-33.14653,-68.48727,10442
-34.43851,-61.81212,3491
-39.60154,-62.65199,1042
-44.05139,-70.46955,1453
-32.584,-68.666,1640
-25.11364,-64.12628,19185
-30.98153,-64.09424,36343
-32.16145,-63.4679,4560
-38.08545,-63.43027,2773
-34.79204,-63.78134,1139
-33.23888,-62.40343,4245
-22.79189,-65.21703,2009
-35.23468,-63.59209,8295
-32.94413,-62.22983,3778
-24.2247,-64.83807,5002
-39.07146,-67.2379,6483
-35.38847,-64.46737,4671
-41.3292,-69.55015,8088
-23.89861,-61.85502,10357
-33.124,-68.412,1283
-30.41103,-69.2238,1485
